id,frontendId,title,translatedTitle,difficulty,status,paidOnly,acRate,isInMyFavorites,titleSlug,url,topicTags
1000309,LCR 051,二叉树中的最大路径和,二叉树中的最大路径和,HARD,SOLVED,False,0.48452974011163796,False,jC7MId,https://leetcode.cn/problems/jC7MId/description/,树;深度优先搜索;动态规划;二叉树
1000311,LCR 052,递增顺序搜索树,递增顺序搜索树,EASY,TO_DO,False,0.7360677106583576,False,NYBBNL,https://leetcode.cn/problems/NYBBNL/description/,栈;树;深度优先搜索;二叉搜索树;二叉树
1000313,LCR 053,二叉搜索树中的中序后继,二叉搜索树中的中序后继,MEDIUM,TO_DO,False,0.6279229814036295,False,P5rCT8,https://leetcode.cn/problems/P5rCT8/description/,树;深度优先搜索;二叉搜索树;二叉树
1000315,LCR 054,把二叉搜索树转换为累加树,把二叉搜索树转换为累加树,MEDIUM,TO_DO,False,0.8475762972359786,False,w6cpku,https://leetcode.cn/problems/w6cpku/description/,树;深度优先搜索;二叉搜索树;二叉树
1000316,LCR 055,二叉搜索树迭代器,二叉搜索树迭代器,MEDIUM,TO_DO,False,0.8506591337099811,False,kTOapQ,https://leetcode.cn/problems/kTOapQ/description/,栈;树;设计;二叉搜索树;二叉树;迭代器
1000319,LCR 056,两数之和 IV - 输入二叉搜索树,两数之和 IV - 输入二叉搜索树,EASY,TO_DO,False,0.7413240890764535,False,opLdQZ,https://leetcode.cn/problems/opLdQZ/description/,数组;滑动窗口
1000321,LCR 057,存在重复元素 III,存在重复元素 III,MEDIUM,TO_DO,False,0.3398798278757347,False,7WqeDu,https://leetcode.cn/problems/7WqeDu/description/,数组;桶排序;有序集合;排序;滑动窗口
1000322,LCR 058,我的日程安排表 I,我的日程安排表 I,MEDIUM,TO_DO,False,0.6107985063174587,False,fi9suh,https://leetcode.cn/problems/fi9suh/description/,设计;线段树;二分查找;有序集合
1000323,LCR 059,数据流中的第 K 大元素,数据流中的第 K 大元素,EASY,TO_DO,False,0.6229919285322467,False,jBjn9C,https://leetcode.cn/problems/jBjn9C/description/,树;设计;二叉搜索树;二叉树;数据流;堆（优先队列）
1000324,LCR 060,前 K 个高频元素,前 K 个高频元素,MEDIUM,TO_DO,False,0.6780251426994774,False,g5c51o,https://leetcode.cn/problems/g5c51o/description/,数组;哈希表;分治;桶排序;计数;快速选择;排序;堆（优先队列）
1000326,LCR 061,查找和最小的 K 对数字,查找和最小的 K 对数字,MEDIUM,TO_DO,False,0.5359903381642512,False,qn8gGX,https://leetcode.cn/problems/qn8gGX/description/,数组;堆（优先队列）
1000325,LCR 062,实现 Trie (前缀树),实现 Trie (前缀树),MEDIUM,SOLVED,False,0.7508825493750596,False,QC3q1f,https://leetcode.cn/problems/QC3q1f/description/,设计;字典树;哈希表;字符串
1000327,LCR 063,单词替换,单词替换,MEDIUM,TO_DO,False,0.7169785246400044,False,UhWRSj,https://leetcode.cn/problems/UhWRSj/description/,字典树;数组;哈希表;字符串
1000328,LCR 064,实现一个魔法字典,实现一个魔法字典,MEDIUM,TO_DO,False,0.6124477304405793,False,US1pGT,https://leetcode.cn/problems/US1pGT/description/,深度优先搜索;设计;字典树;哈希表;字符串
1000329,LCR 065,单词的压缩编码,单词的压缩编码,MEDIUM,TO_DO,False,0.6305614651743594,False,iSwD2y,https://leetcode.cn/problems/iSwD2y/description/,字典树;数组;哈希表;字符串
1000330,LCR 066, 键值映射, 键值映射,MEDIUM,TO_DO,False,0.64753835291097,False,z1R5dt,https://leetcode.cn/problems/z1R5dt/description/,设计;字典树;哈希表;字符串
1000331,LCR 067,数组中两个数的最大异或值,数组中两个数的最大异或值,MEDIUM,TO_DO,False,0.6512225641719368,False,ms70jA,https://leetcode.cn/problems/ms70jA/description/,位运算;字典树;数组;哈希表
1000332,LCR 068,搜索插入位置,搜索插入位置,EASY,TO_DO,False,0.49691453255168155,False,N6YdxV,https://leetcode.cn/problems/N6YdxV/description/,数组;二分查找
1000333,LCR 069,山脉数组的峰顶索引,山脉数组的峰顶索引,EASY,SOLVED,False,0.7141969390291538,False,B1IidL,https://leetcode.cn/problems/B1IidL/description/,数组;二分查找
1000334,LCR 070,有序数组中的单一元素,有序数组中的单一元素,MEDIUM,TO_DO,False,0.6091721992942162,False,skFtm2,https://leetcode.cn/problems/skFtm2/description/,数组;二分查找
1000335,LCR 071,按权重随机选择,按权重随机选择,MEDIUM,TO_DO,False,0.5084924671336724,False,cuyjEf,https://leetcode.cn/problems/cuyjEf/description/,数组;数学;二分查找;前缀和;随机化
1000336,LCR 072,x 的平方根,x 的平方根,EASY,SOLVED,False,0.4294611727416799,False,jJ0w9p,https://leetcode.cn/problems/jJ0w9p/description/,数学;二分查找
1000337,LCR 073,爱吃香蕉的狒狒,爱吃香蕉的狒狒,MEDIUM,TO_DO,False,0.5335632929765544,False,nZZqjQ,https://leetcode.cn/problems/nZZqjQ/description/,数组;二分查找
1000338,LCR 074,合并区间,合并区间,MEDIUM,TO_DO,False,0.5601736286167505,False,SsGoHC,https://leetcode.cn/problems/SsGoHC/description/,数组;排序
1000339,LCR 075,数组的相对排序,数组的相对排序,EASY,TO_DO,False,0.6907076899930416,False,0H97ZC,https://leetcode.cn/problems/0H97ZC/description/,数组;哈希表;计数排序;排序
1000340,LCR 076,数组中的第 K 个最大元素,数组中的第 K 个最大元素,MEDIUM,TO_DO,False,0.6560704111709398,False,xx4gT2,https://leetcode.cn/problems/xx4gT2/description/,数组;分治;快速选择;排序;堆（优先队列）
1000341,LCR 077,排序链表,排序链表,MEDIUM,TO_DO,False,0.6064567139351248,False,7WHec2,https://leetcode.cn/problems/7WHec2/description/,链表;双指针;分治;排序;归并排序
1000342,LCR 078,合并 K 个升序链表,合并 K 个升序链表,HARD,TO_DO,False,0.657351693532598,False,vvXgSW,https://leetcode.cn/problems/vvXgSW/description/,链表;分治;堆（优先队列）;归并排序
1000343,LCR 079,子集,子集,MEDIUM,TO_DO,False,0.840656049608907,False,TVdhkn,https://leetcode.cn/problems/TVdhkn/description/,位运算;数组;回溯
1000344,LCR 080,组合,组合,MEDIUM,TO_DO,False,0.8143620943952803,False,uUsW3B,https://leetcode.cn/problems/uUsW3B/description/,数组;回溯
1000229,LCR 081,组合总和,组合总和,MEDIUM,TO_DO,False,0.7926328367125948,False,Ygoe9J,https://leetcode.cn/problems/Ygoe9J/description/,数组;回溯
1000232,LCR 082,组合总和 II,组合总和 II,MEDIUM,TO_DO,False,0.6541278954662443,False,4sjJUc,https://leetcode.cn/problems/4sjJUc/description/,数组;回溯
1000234,LCR 083,全排列,全排列,MEDIUM,SOLVED,False,0.8289035034549642,False,VvJkup,https://leetcode.cn/problems/VvJkup/description/,数组;回溯
1000235,LCR 084,全排列 II ,全排列 II ,MEDIUM,SOLVED,False,0.6845064088149314,False,7p8L0Z,https://leetcode.cn/problems/7p8L0Z/description/,数组;回溯
1000238,LCR 085,括号生成,括号生成,MEDIUM,TO_DO,False,0.8401841432225063,False,IDBivT,https://leetcode.cn/problems/IDBivT/description/,字符串;动态规划;回溯
1000240,LCR 086,分割回文串,分割回文串,MEDIUM,TO_DO,False,0.7514836443051797,False,M99OJA,https://leetcode.cn/problems/M99OJA/description/,深度优先搜索;广度优先搜索;图;哈希表
1000241,LCR 087,复原 IP 地址,复原 IP 地址,MEDIUM,TO_DO,False,0.6358487805897474,False,0on3uN,https://leetcode.cn/problems/0on3uN/description/,字符串;回溯
1000243,LCR 088,使用最小花费爬楼梯,使用最小花费爬楼梯,EASY,TO_DO,False,0.7046399185681568,False,GzCJIP,https://leetcode.cn/problems/GzCJIP/description/,数组;动态规划
1000245,LCR 089,打家劫舍,打家劫舍,MEDIUM,TO_DO,False,0.5853346000044186,False,Gu0c2T,https://leetcode.cn/problems/Gu0c2T/description/,数组;动态规划
1000266,LCR 090,打家劫舍 II,打家劫舍 II,MEDIUM,TO_DO,False,0.47272996274327833,False,PzWKhm,https://leetcode.cn/problems/PzWKhm/description/,数组;动态规划
1000268,LCR 091,粉刷房子,粉刷房子,MEDIUM,TO_DO,False,0.7682772737610877,False,JEj789,https://leetcode.cn/problems/JEj789/description/,数组;动态规划
1000269,LCR 092,将字符串翻转到单调递增,将字符串翻转到单调递增,MEDIUM,TO_DO,False,0.6822686951781555,False,cyJERH,https://leetcode.cn/problems/cyJERH/description/,字符串;动态规划
1000271,LCR 093,最长的斐波那契子序列的长度,最长的斐波那契子序列的长度,MEDIUM,TO_DO,False,0.5663230963399243,False,Q91FMA,https://leetcode.cn/problems/Q91FMA/description/,数组;哈希表;动态规划
1000272,LCR 094,分割回文串 II,分割回文串 II,HARD,TO_DO,False,0.5649479211500388,False,omKAoA,https://leetcode.cn/problems/omKAoA/description/,字符串;动态规划
1000274,LCR 095,最长公共子序列,最长公共子序列,MEDIUM,SOLVED,False,0.6472087316160697,False,qJnOS7,https://leetcode.cn/problems/qJnOS7/description/,字符串;动态规划
1000277,LCR 096,交错字符串,交错字符串,MEDIUM,TO_DO,False,0.4801610852055956,False,IY6buf,https://leetcode.cn/problems/IY6buf/description/,字符串;动态规划
1000280,LCR 097,不同的子序列,不同的子序列,HARD,TO_DO,False,0.54616394962528,False,21dk04,https://leetcode.cn/problems/21dk04/description/,字符串;动态规划
1000345,LCR 098,不同路径,不同路径,MEDIUM,TO_DO,False,0.7505939317148222,False,2AoeFn,https://leetcode.cn/problems/2AoeFn/description/,数学;动态规划;组合数学
1000285,LCR 099,最小路径和,最小路径和,MEDIUM,SOLVED,False,0.7249467339245715,False,0i0mDW,https://leetcode.cn/problems/0i0mDW/description/,数组;动态规划;矩阵
1000286,LCR 100,三角形最小路径和,三角形最小路径和,MEDIUM,TO_DO,False,0.7334087110411955,False,IlPe0q,https://leetcode.cn/problems/IlPe0q/description/,数组;动态规划
1000287,LCR 101,分割等和子集,分割等和子集,EASY,TO_DO,False,0.48534108909605544,False,NUPfPr,https://leetcode.cn/problems/NUPfPr/description/,数学;字符串;模拟
1000288,LCR 102,目标和,目标和,MEDIUM,TO_DO,False,0.5627915687676643,False,YaVDxD,https://leetcode.cn/problems/YaVDxD/description/,数组;动态规划;回溯
1000289,LCR 103,零钱兑换,零钱兑换,MEDIUM,SOLVED,False,0.5353478407937761,False,gaM7Ch,https://leetcode.cn/problems/gaM7Ch/description/,广度优先搜索;数组;动态规划
1000290,LCR 104,组合总和 Ⅳ,组合总和 Ⅳ,MEDIUM,TO_DO,False,0.5600690775059928,False,D0F0SV,https://leetcode.cn/problems/D0F0SV/description/,数组;动态规划
1000291,LCR 105,岛屿的最大面积,岛屿的最大面积,MEDIUM,SOLVED,False,0.6830620493773214,False,ZL6zAn,https://leetcode.cn/problems/ZL6zAn/description/,深度优先搜索;广度优先搜索;并查集;数组;矩阵
1000294,LCR 106,判断二分图,判断二分图,MEDIUM,TO_DO,False,0.5612689250088612,False,vEAB3K,https://leetcode.cn/problems/vEAB3K/description/,深度优先搜索;广度优先搜索;并查集;图
1000296,LCR 107,01 矩阵,01 矩阵,MEDIUM,TO_DO,False,0.4998156206209898,False,2bCMpM,https://leetcode.cn/problems/2bCMpM/description/,广度优先搜索;数组;动态规划;矩阵
1000300,LCR 108,单词接龙,单词接龙,HARD,TO_DO,False,0.5865333836288193,False,om3reC,https://leetcode.cn/problems/om3reC/description/,广度优先搜索;哈希表;字符串
1000302,LCR 109,打开转盘锁,打开转盘锁,MEDIUM,TO_DO,False,0.5744220304843219,False,zlDJc7,https://leetcode.cn/problems/zlDJc7/description/,广度优先搜索;数组;哈希表;字符串
1000303,LCR 110,所有可能的路径,所有可能的路径,MEDIUM,TO_DO,False,0.8072271254940417,False,bP4bmD,https://leetcode.cn/problems/bP4bmD/description/,深度优先搜索;广度优先搜索;图;回溯
1000305,LCR 111,除法求值,除法求值,MEDIUM,TO_DO,False,0.6471267990335119,False,vlzXQL,https://leetcode.cn/problems/vlzXQL/description/,深度优先搜索;广度优先搜索;并查集;图;数组;最短路
1000308,LCR 112,矩阵中的最长递增路径,矩阵中的最长递增路径,HARD,TO_DO,False,0.577040047750334,False,fpTFWP,https://leetcode.cn/problems/fpTFWP/description/,深度优先搜索;广度优先搜索;图;拓扑排序;记忆化;数组;动态规划;矩阵
1000310,LCR 113,课程表 II,课程表 II,MEDIUM,TO_DO,False,0.5704488149268785,False,QA2IGt,https://leetcode.cn/problems/QA2IGt/description/,深度优先搜索;广度优先搜索;图;拓扑排序
1000312,LCR 114,火星词典,火星词典,HARD,TO_DO,False,0.4918514421996785,False,Jf1JuT,https://leetcode.cn/problems/Jf1JuT/description/,深度优先搜索;广度优先搜索;图;拓扑排序;数组;字符串
1000314,LCR 115,序列重建,序列重建,MEDIUM,TO_DO,False,0.5180157502966666,False,ur2n8P,https://leetcode.cn/problems/ur2n8P/description/,图;拓扑排序;数组
1000346,LCR 116,省份数量,省份数量,MEDIUM,TO_DO,False,0.6697272149693604,False,bLyHh0,https://leetcode.cn/problems/bLyHh0/description/,深度优先搜索;广度优先搜索;并查集;图
1000317,LCR 117,相似字符串组,相似字符串组,HARD,TO_DO,False,0.6167413213885778,False,H6lPxb,https://leetcode.cn/problems/H6lPxb/description/,深度优先搜索;广度优先搜索;并查集;数组;哈希表;字符串
1000318,LCR 118,冗余连接,冗余连接,MEDIUM,TO_DO,False,0.6979210504166315,False,7LpjUW,https://leetcode.cn/problems/7LpjUW/description/,深度优先搜索;广度优先搜索;并查集;图
1000320,LCR 119,最长连续序列,最长连续序列,MEDIUM,TO_DO,False,0.4816774963837164,False,WhsWhI,https://leetcode.cn/problems/WhsWhI/description/,并查集;数组;哈希表
100275,LCR 120,寻找文件副本,寻找文件副本,EASY,SOLVED,False,0.6694790305480904,False,shu-zu-zhong-zhong-fu-de-shu-zi-lcof,https://leetcode.cn/problems/shu-zu-zhong-zhong-fu-de-shu-zi-lcof/description/,数组;哈希表;排序
100276,LCR 121,寻找目标值 - 二维数组,寻找目标值 - 二维数组,MEDIUM,SOLVED,False,0.39536914850878363,False,er-wei-shu-zu-zhong-de-cha-zhao-lcof,https://leetcode.cn/problems/er-wei-shu-zu-zhong-de-cha-zhao-lcof/description/,数组;二分查找;分治;矩阵
100280,LCR 122,路径加密,路径加密,EASY,SOLVED,False,0.7491977714780691,False,ti-huan-kong-ge-lcof,https://leetcode.cn/problems/ti-huan-kong-ge-lcof/description/,字符串
100282,LCR 123,图书整理 I,图书整理 I,EASY,SOLVED,False,0.7386923203726324,False,cong-wei-dao-tou-da-yin-lian-biao-lcof,https://leetcode.cn/problems/cong-wei-dao-tou-da-yin-lian-biao-lcof/description/,栈;递归;链表;双指针
100283,LCR 124,推理二叉树,推理二叉树,MEDIUM,SOLVED,False,0.7000257237960587,False,zhong-jian-er-cha-shu-lcof,https://leetcode.cn/problems/zhong-jian-er-cha-shu-lcof/description/,树;数组;哈希表;分治;二叉树
100273,LCR 125,图书整理 II,图书整理 II,EASY,SOLVED,False,0.7040307908273996,False,yong-liang-ge-zhan-shi-xian-dui-lie-lcof,https://leetcode.cn/problems/yong-liang-ge-zhan-shi-xian-dui-lie-lcof/description/,栈;设计;队列
100274,LCR 126,斐波那契数,斐波那契数,EASY,SOLVED,False,0.3553334122418294,False,fei-bo-na-qi-shu-lie-lcof,https://leetcode.cn/problems/fei-bo-na-qi-shu-lie-lcof/description/,记忆化;数学;动态规划
100277,LCR 127,跳跃训练,跳跃训练,EASY,SOLVED,False,0.45020604950575055,False,qing-wa-tiao-tai-jie-wen-ti-lcof,https://leetcode.cn/problems/qing-wa-tiao-tai-jie-wen-ti-lcof/description/,记忆化;数学;动态规划
100278,LCR 128,库存管理 I,库存管理 I,EASY,SOLVED,False,0.4957361503988062,False,xuan-zhuan-shu-zu-de-zui-xiao-shu-zi-lcof,https://leetcode.cn/problems/xuan-zhuan-shu-zu-de-zui-xiao-shu-zi-lcof/description/,数组;二分查找
100279,LCR 129,字母迷宫,字母迷宫,MEDIUM,SOLVED,False,0.4576122399372285,False,ju-zhen-zhong-de-lu-jing-lcof,https://leetcode.cn/problems/ju-zhen-zhong-de-lu-jing-lcof/description/,数组;字符串;回溯;矩阵
100281,LCR 130,衣橱整理,衣橱整理,MEDIUM,SOLVED,False,0.5357677272132129,False,ji-qi-ren-de-yun-dong-fan-wei-lcof,https://leetcode.cn/problems/ji-qi-ren-de-yun-dong-fan-wei-lcof/description/,深度优先搜索;广度优先搜索;动态规划
100284,LCR 131,砍竹子 I,砍竹子 I,MEDIUM,SOLVED,False,0.5735510672976488,False,jian-sheng-zi-lcof,https://leetcode.cn/problems/jian-sheng-zi-lcof/description/,数学;动态规划
100285,LCR 132,砍竹子 II,砍竹子 II,MEDIUM,TO_DO,False,0.3122966991441663,False,jian-sheng-zi-ii-lcof,https://leetcode.cn/problems/jian-sheng-zi-ii-lcof/description/,数学;动态规划
100292,LCR 133,位 1 的个数,位 1 的个数,EASY,SOLVED,False,0.7625999443934249,False,er-jin-zhi-zhong-1de-ge-shu-lcof,https://leetcode.cn/problems/er-jin-zhi-zhong-1de-ge-shu-lcof/description/,位运算
100295,LCR 134,"Pow(x, n)","Pow(x, n)",MEDIUM,SOLVED,False,0.35277625727458656,False,shu-zhi-de-zheng-shu-ci-fang-lcof,https://leetcode.cn/problems/shu-zhi-de-zheng-shu-ci-fang-lcof/description/,递归;数学
100296,LCR 135,报数,报数,EASY,SOLVED,False,0.7757228053695674,False,da-yin-cong-1dao-zui-da-de-nwei-shu-lcof,https://leetcode.cn/problems/da-yin-cong-1dao-zui-da-de-nwei-shu-lcof/description/,数组;数学
100299,LCR 136,删除链表的节点,删除链表的节点,EASY,SOLVED,False,0.5896435608146458,False,shan-chu-lian-biao-de-jie-dian-lcof,https://leetcode.cn/problems/shan-chu-lian-biao-de-jie-dian-lcof/description/,链表
100297,LCR 137,模糊搜索验证,模糊搜索验证,HARD,TO_DO,False,0.3809803405478731,False,zheng-ze-biao-da-shi-pi-pei-lcof,https://leetcode.cn/problems/zheng-ze-biao-da-shi-pi-pei-lcof/description/,递归;字符串;动态规划
100290,LCR 138,有效数字,有效数字,MEDIUM,TO_DO,False,0.2483282420068714,False,biao-shi-shu-zhi-de-zi-fu-chuan-lcof,https://leetcode.cn/problems/biao-shi-shu-zhi-de-zi-fu-chuan-lcof/description/,字符串
100291,LCR 139,训练计划 I,训练计划 I,EASY,SOLVED,False,0.6509994414114699,False,diao-zheng-shu-zu-shun-xu-shi-qi-shu-wei-yu-ou-shu-qian-mian-lcof,https://leetcode.cn/problems/diao-zheng-shu-zu-shun-xu-shi-qi-shu-wei-yu-ou-shu-qian-mian-lcof/description/,数组;双指针;排序
